"month","year","model","scenario","mean","precipf","Management","diff","Date","pcent.diff"
3,2023,"ACCESS1-0","rcp45",116.402741059368,116.162882046774,"Under",0.239859012593939,2023-03-15,0.206485073689344
3,2024,"ACCESS1-0","rcp45",117.612761052442,117.612764169462,"None",-3.11702021349447e-06,2024-03-15,-2.65023973877732e-06
3,2024,"ACCESS1-0","rcp45",117.612761052442,117.612764169462,"Shelter",-3.11702021349447e-06,2024-03-15,-2.65023973877732e-06
3,2024,"ACCESS1-0","rcp45",117.612761052442,117.612764169462,"Under",-3.11702021349447e-06,2024-03-15,-2.65023973877732e-06
3,2024,"ACCESS1-0","rcp45",117.612761052442,117.612764169462,"Gap",-3.11702021349447e-06,2024-03-15,-2.65023973877732e-06
3,2025,"ACCESS1-0","rcp45",68.0935809854418,67.848920513643,"Gap",0.244660471798809,2025-03-15,0.360595968140154
3,2025,"ACCESS1-0","rcp45",68.0935809854418,67.848920513643,"None",0.244660471798809,2025-03-15,0.360595968140154
3,2025,"ACCESS1-0","rcp45",68.0935809854418,67.848920513643,"Under",0.244660471798809,2025-03-15,0.360595968140154
3,2025,"ACCESS1-0","rcp45",68.0935809854418,67.848920513643,"Shelter",0.244660471798809,2025-03-15,0.360595968140154
3,2026,"ACCESS1-0","rcp45",55.6163174056881,55.40134953917,"None",0.214967866518087,2026-03-15,0.388019187810751
3,2026,"ACCESS1-0","rcp45",55.6163174056881,55.40134953917,"Shelter",0.214967866518087,2026-03-15,0.388019187810751
3,2026,"ACCESS1-0","rcp45",55.6163174056881,55.40134953917,"Gap",0.214967866518087,2026-03-15,0.388019187810751
3,2026,"ACCESS1-0","rcp45",55.6163174056881,55.40134953917,"Under",0.214967866518087,2026-03-15,0.388019187810751
3,2027,"ACCESS1-0","rcp45",5.13961748220027,5.13961741671665,"None",6.54836185276508e-08,2027-03-15,1.27409518491106e-06
3,2027,"ACCESS1-0","rcp45",5.13961748220027,5.13961741671665,"Gap",6.54836185276508e-08,2027-03-15,1.27409518491106e-06
3,2027,"ACCESS1-0","rcp45",5.13961748220027,5.13961741671665,"Shelter",6.54836185276508e-08,2027-03-15,1.27409518491106e-06
3,2027,"ACCESS1-0","rcp45",5.13961748220027,5.13961741671665,"Under",6.54836185276508e-08,2027-03-15,1.27409518491106e-06
3,2028,"ACCESS1-0","rcp45",109.017259484972,109.01725437725,"Gap",5.10772190409625e-06,2028-03-15,4.68524172791973e-06
3,2028,"ACCESS1-0","rcp45",109.017259484972,109.01725437725,"None",5.10772190409625e-06,2028-03-15,4.68524172791973e-06
3,2028,"ACCESS1-0","rcp45",109.017259484972,109.01725437725,"Under",5.10772190409625e-06,2028-03-15,4.68524172791973e-06
3,2028,"ACCESS1-0","rcp45",109.017259484972,109.01725437725,"Shelter",5.10772190409625e-06,2028-03-15,4.68524172791973e-06
3,2029,"ACCESS1-0","rcp45",156.053574015348,156.694238469936,"Gap",-0.640664454587551,2029-03-15,-0.408862802387255
3,2029,"ACCESS1-0","rcp45",156.053574015348,156.694238469936,"Shelter",-0.640664454587551,2029-03-15,-0.408862802387255
3,2029,"ACCESS1-0","rcp45",156.053574015348,156.694238469936,"Under",-0.640664454587551,2029-03-15,-0.408862802387255
3,2029,"ACCESS1-0","rcp45",156.053574015348,156.694238469936,"None",-0.640664454587551,2029-03-15,-0.408862802387255
3,2030,"ACCESS1-0","rcp45",109.366603596256,109.272974927444,"Gap",0.0936286688121726,2030-03-15,0.0856832797627494
3,2030,"ACCESS1-0","rcp45",109.366603596256,109.272974927444,"None",0.0936286688121726,2030-03-15,0.0856832797627494
3,2030,"ACCESS1-0","rcp45",109.366603596256,109.272974927444,"Shelter",0.0936286688121726,2030-03-15,0.0856832797627494
3,2030,"ACCESS1-0","rcp45",109.366603596256,109.272974927444,"Under",0.0936286688121726,2030-03-15,0.0856832797627494
3,2031,"ACCESS1-0","rcp45",96.9766462410917,96.9766497379169,"None",-3.49682524358741e-06,2031-03-15,-3.60584249126106e-06
3,2031,"ACCESS1-0","rcp45",96.9766462410917,96.9766497379169,"Gap",-3.49682524358741e-06,2031-03-15,-3.60584249126106e-06
3,2031,"ACCESS1-0","rcp45",96.9766462410917,96.9766497379169,"Under",-3.49682524358741e-06,2031-03-15,-3.60584249126106e-06
3,2031,"ACCESS1-0","rcp45",96.9766462410917,96.9766497379169,"Shelter",-3.49682524358741e-06,2031-03-15,-3.60584249126106e-06
3,2032,"ACCESS1-0","rcp45",43.9148109854021,43.4302778157871,"Gap",0.484533169614963,2032-03-15,1.11565754119776
3,2032,"ACCESS1-0","rcp45",43.9148109854021,43.4302778157871,"None",0.484533169614963,2032-03-15,1.11565754119776
3,2032,"ACCESS1-0","rcp45",43.9148109854021,43.4302778157871,"Shelter",0.484533169614963,2032-03-15,1.11565754119776
3,2032,"ACCESS1-0","rcp45",43.9148109854021,43.4302778157871,"Under",0.484533169614963,2032-03-15,1.11565754119776
3,2033,"ACCESS1-0","rcp45",75.8717227581655,75.5188025941607,"None",0.352920164004829,2033-03-15,0.467327542124085
3,2033,"ACCESS1-0","rcp45",75.8717227581655,75.5188025941607,"Shelter",0.352920164004829,2033-03-15,0.467327542124085
3,2033,"ACCESS1-0","rcp45",75.8717227581655,75.5188025941607,"Under",0.352920164004829,2033-03-15,0.467327542124085
3,2033,"ACCESS1-0","rcp45",75.8717227581655,75.5188025941607,"Gap",0.352920164004829,2033-03-15,0.467327542124085
3,2034,"ACCESS1-0","rcp45",74.0367720878566,74.0367702674121,"Gap",1.82044455243613e-06,2034-03-15,2.45883842175942e-06
3,2034,"ACCESS1-0","rcp45",74.0367720878566,74.0367702674121,"Shelter",1.82044455243613e-06,2034-03-15,2.45883842175942e-06
3,2034,"ACCESS1-0","rcp45",74.0367720878566,74.0367702674121,"None",1.82044455243613e-06,2034-03-15,2.45883842175942e-06
3,2034,"ACCESS1-0","rcp45",74.0367720878566,74.0367702674121,"Under",1.82044455243613e-06,2034-03-15,2.45883842175942e-06
3,2035,"ACCESS1-0","rcp45",97.9498232464286,97.6379822124727,"Under",0.311841033955901,2035-03-15,0.319384963606995
3,2035,"ACCESS1-0","rcp45",97.9498232464286,97.6379822124727,"Gap",0.311841033955901,2035-03-15,0.319384963606995
3,2035,"ACCESS1-0","rcp45",97.9498232464286,97.6379822124727,"None",0.311841033955901,2035-03-15,0.319384963606995
3,2035,"ACCESS1-0","rcp45",97.9498232464286,97.6379822124727,"Shelter",0.311841033955901,2035-03-15,0.319384963606995
3,2036,"ACCESS1-0","rcp45",98.2433711706108,98.2433648547158,"Shelter",6.31589499278107e-06,2036-03-15,6.42882600487837e-06
3,2036,"ACCESS1-0","rcp45",98.2433711706108,98.2433648547158,"None",6.31589499278107e-06,2036-03-15,6.42882600487837e-06
3,2036,"ACCESS1-0","rcp45",98.2433711706108,98.2433648547158,"Gap",6.31589499278107e-06,2036-03-15,6.42882600487837e-06
3,2036,"ACCESS1-0","rcp45",98.2433711706108,98.2433648547158,"Under",6.31589499278107e-06,2036-03-15,6.42882600487837e-06
3,2037,"ACCESS1-0","rcp45",140.179104426352,140.17907960806,"None",2.48182919051487e-05,2037-03-15,1.7704704569077e-05
3,2037,"ACCESS1-0","rcp45",140.179104426352,140.17907960806,"Under",2.48182919051487e-05,2037-03-15,1.7704704569077e-05
3,2037,"ACCESS1-0","rcp45",140.179104426352,140.17907960806,"Gap",2.48182919051487e-05,2037-03-15,1.7704704569077e-05
3,2037,"ACCESS1-0","rcp45",140.179104426352,140.17907960806,"Shelter",2.48182919051487e-05,2037-03-15,1.7704704569077e-05
3,2038,"ACCESS1-0","rcp45",47.2318207896024,47.2318262967747,"Shelter",-5.50717233949172e-06,2038-03-15,-1.16598759203335e-05
3,2038,"ACCESS1-0","rcp45",47.2318207896024,47.2318262967747,"Gap",-5.50717233949172e-06,2038-03-15,-1.16598759203335e-05
3,2038,"ACCESS1-0","rcp45",47.2318207896024,47.2318262967747,"None",-5.50717233949172e-06,2038-03-15,-1.16598759203335e-05
3,2038,"ACCESS1-0","rcp45",47.2318207896024,47.2318262967747,"Under",-5.50717233949172e-06,2038-03-15,-1.16598759203335e-05
3,2039,"ACCESS1-0","rcp45",89.7776794862812,91.0185869783163,"Gap",-1.24090749203512,2039-03-15,-1.36335613772025
3,2039,"ACCESS1-0","rcp45",89.7776794862812,91.0185869783163,"Under",-1.24090749203512,2039-03-15,-1.36335613772025
3,2039,"ACCESS1-0","rcp45",89.7776794862812,91.0185869783163,"None",-1.24090749203512,2039-03-15,-1.36335613772025
3,2039,"ACCESS1-0","rcp45",89.7776794862812,91.0185869783163,"Shelter",-1.24090749203512,2039-03-15,-1.36335613772025
3,2040,"ACCESS1-0","rcp45",105.702068536535,105.484765931033,"Under",0.217302605501757,2040-03-15,0.206003780340969
3,2040,"ACCESS1-0","rcp45",105.702068536535,105.484765931033,"Shelter",0.217302605501757,2040-03-15,0.206003780340969
3,2040,"ACCESS1-0","rcp45",105.702068536535,105.484765931033,"None",0.217302605501757,2040-03-15,0.206003780340969
3,2040,"ACCESS1-0","rcp45",105.702068536535,105.484765931033,"Gap",0.217302605501757,2040-03-15,0.206003780340969
3,2041,"ACCESS1-0","rcp45",92.5733811003738,93.55148129398,"None",-0.97810019360621,2041-03-15,-1.04552079782958
3,2041,"ACCESS1-0","rcp45",92.5733811003738,93.55148129398,"Under",-0.97810019360621,2041-03-15,-1.04552079782958
3,2041,"ACCESS1-0","rcp45",92.5733811003738,93.55148129398,"Shelter",-0.97810019360621,2041-03-15,-1.04552079782958
3,2041,"ACCESS1-0","rcp45",92.5733811003738,93.55148129398,"Gap",-0.97810019360621,2041-03-15,-1.04552079782958
3,2042,"ACCESS1-0","rcp45",131.013641515924,130.763040482998,"Gap",0.250601032925857,2042-03-15,0.19164515600143
3,2042,"ACCESS1-0","rcp45",131.013641515924,130.763040482998,"Shelter",0.250601032925857,2042-03-15,0.19164515600143
3,2042,"ACCESS1-0","rcp45",131.013641515924,130.763040482998,"None",0.250601032925857,2042-03-15,0.19164515600143
3,2042,"ACCESS1-0","rcp45",131.013641515924,130.763040482998,"Under",0.250601032925857,2042-03-15,0.19164515600143
3,2043,"ACCESS1-0","rcp45",58.3654729434309,58.1411081773695,"Shelter",0.224364766061377,2043-03-15,0.38589695500284
3,2043,"ACCESS1-0","rcp45",58.3654729434309,58.1411081773695,"Gap",0.224364766061377,2043-03-15,0.38589695500284
3,2043,"ACCESS1-0","rcp45",58.3654729434309,58.1411081773695,"None",0.224364766061377,2043-03-15,0.38589695500284
3,2043,"ACCESS1-0","rcp45",58.3654729434309,58.1411081773695,"Under",0.224364766061377,2043-03-15,0.38589695500284
3,2044,"ACCESS1-0","rcp45",35.1108999682765,35.1109021750744,"None",-2.2067979088547e-06,2044-03-15,-6.28522132117837e-06
3,2044,"ACCESS1-0","rcp45",35.1108999682765,35.1109021750744,"Gap",-2.2067979088547e-06,2044-03-15,-6.28522132117837e-06
3,2044,"ACCESS1-0","rcp45",35.1108999682765,35.1109021750744,"Under",-2.2067979088547e-06,2044-03-15,-6.28522132117837e-06
3,2044,"ACCESS1-0","rcp45",35.1108999682765,35.1109021750744,"Shelter",-2.2067979088547e-06,2044-03-15,-6.28522132117837e-06
3,2045,"ACCESS1-0","rcp45",91.0361368494535,90.1955534471199,"Gap",0.84058340233355,2045-03-15,0.931956587889182
3,2045,"ACCESS1-0","rcp45",91.0361368494535,90.1955534471199,"None",0.84058340233355,2045-03-15,0.931956587889182
3,2045,"ACCESS1-0","rcp45",91.0361368494535,90.1955534471199,"Under",0.84058340233355,2045-03-15,0.931956587889182
3,2045,"ACCESS1-0","rcp45",91.0361368494535,90.1955534471199,"Shelter",0.84058340233355,2045-03-15,0.931956587889182
3,2046,"ACCESS1-0","rcp45",55.3429508315276,55.3429539722856,"Gap",-3.14075803231617e-06,2046-03-15,-5.67508202653499e-06
3,2046,"ACCESS1-0","rcp45",55.3429508315276,55.3429539722856,"None",-3.14075803231617e-06,2046-03-15,-5.67508202653499e-06
3,2046,"ACCESS1-0","rcp45",55.3429508315276,55.3429539722856,"Under",-3.14075803231617e-06,2046-03-15,-5.67508202653499e-06
3,2046,"ACCESS1-0","rcp45",55.3429508315276,55.3429539722856,"Shelter",-3.14075803231617e-06,2046-03-15,-5.67508202653499e-06
3,2047,"ACCESS1-0","rcp45",78.7546574607562,78.6923916719388,"Gap",0.0622657888174132,2047-03-15,0.0791255513963751
3,2047,"ACCESS1-0","rcp45",78.7546574607562,78.6923916719388,"None",0.0622657888174132,2047-03-15,0.0791255513963751
3,2047,"ACCESS1-0","rcp45",78.7546574607562,78.6923916719388,"Shelter",0.0622657888174132,2047-03-15,0.0791255513963751
3,2047,"ACCESS1-0","rcp45",78.7546574607562,78.6923916719388,"Under",0.0622657888174132,2047-03-15,0.0791255513963751
3,2048,"ACCESS1-0","rcp45",81.4426816476043,81.3128160021733,"Gap",0.129865645431025,2048-03-15,0.159711164630627
3,2048,"ACCESS1-0","rcp45",81.4426816476043,81.3128160021733,"Under",0.129865645431025,2048-03-15,0.159711164630627
3,2048,"ACCESS1-0","rcp45",81.4426816476043,81.3128160021733,"None",0.129865645431025,2048-03-15,0.159711164630627
3,2048,"ACCESS1-0","rcp45",81.4426816476043,81.3128160021733,"Shelter",0.129865645431025,2048-03-15,0.159711164630627
3,2049,"ACCESS1-0","rcp45",77.5404448606423,77.5404458167031,"Gap",-9.56060759449429e-07,2049-03-15,-1.23298331544675e-06
3,2049,"ACCESS1-0","rcp45",77.5404448606423,77.5404458167031,"Under",-9.56060759449429e-07,2049-03-15,-1.23298331544675e-06
3,2049,"ACCESS1-0","rcp45",77.5404448606423,77.5404458167031,"Shelter",-9.56060759449429e-07,2049-03-15,-1.23298331544675e-06
3,2049,"ACCESS1-0","rcp45",77.5404448606423,77.5404458167031,"None",-9.56060759449429e-07,2049-03-15,-1.23298331544675e-06
3,2050,"ACCESS1-0","rcp45",56.7828544146165,56.5895039588213,"Under",0.193350455795198,2050-03-15,0.341671939616028
3,2050,"ACCESS1-0","rcp45",56.7828544146165,56.5895039588213,"Shelter",0.193350455795198,2050-03-15,0.341671939616028
3,2050,"ACCESS1-0","rcp45",56.7828544146165,56.5895039588213,"None",0.193350455795198,2050-03-15,0.341671939616028
3,2050,"ACCESS1-0","rcp45",56.7828544146165,56.5895039588213,"Gap",0.193350455795198,2050-03-15,0.341671939616028
3,2051,"ACCESS1-0","rcp45",79.445026987789,79.2497999151237,"None",0.19522707266529,2051-03-15,0.246343931308823
3,2051,"ACCESS1-0","rcp45",79.445026987789,79.2497999151237,"Shelter",0.19522707266529,2051-03-15,0.246343931308823
3,2051,"ACCESS1-0","rcp45",79.445026987789,79.2497999151237,"Under",0.19522707266529,2051-03-15,0.246343931308823
3,2051,"ACCESS1-0","rcp45",79.445026987789,79.2497999151237,"Gap",0.19522707266529,2051-03-15,0.246343931308823
3,2052,"ACCESS1-0","rcp45",72.3719154890758,72.2241593990475,"Gap",0.147756090028324,2052-03-15,0.204579868090882
3,2052,"ACCESS1-0","rcp45",72.3719154890758,72.2241593990475,"Under",0.147756090028324,2052-03-15,0.204579868090882
3,2052,"ACCESS1-0","rcp45",72.3719154890758,72.2241593990475,"None",0.147756090028324,2052-03-15,0.204579868090882
3,2052,"ACCESS1-0","rcp45",72.3719154890758,72.2241593990475,"Shelter",0.147756090028324,2052-03-15,0.204579868090882
3,2053,"ACCESS1-0","rcp45",47.2298592826519,47.2298580163624,"None",1.26628949459473e-06,2053-03-15,2.68112068102511e-06
3,2053,"ACCESS1-0","rcp45",47.2298592826519,47.2298580163624,"Shelter",1.26628949459473e-06,2053-03-15,2.68112068102511e-06
3,2053,"ACCESS1-0","rcp45",47.2298592826519,47.2298580163624,"Gap",1.26628949459473e-06,2053-03-15,2.68112068102511e-06
3,2053,"ACCESS1-0","rcp45",47.2298592826519,47.2298580163624,"Under",1.26628949459473e-06,2053-03-15,2.68112068102511e-06
3,2054,"ACCESS1-0","rcp45",39.7203116066521,37.8167834918713,"Gap",1.9035281147808,2054-03-15,5.03355372672023
3,2054,"ACCESS1-0","rcp45",39.7203116066521,37.8167834918713,"Shelter",1.9035281147808,2054-03-15,5.03355372672023
3,2054,"ACCESS1-0","rcp45",39.7203116066521,37.8167834918713,"None",1.9035281147808,2054-03-15,5.03355372672023
3,2054,"ACCESS1-0","rcp45",39.7203116066521,37.8167834918713,"Under",1.9035281147808,2054-03-15,5.03355372672023
3,2055,"ACCESS1-0","rcp45",126.004846677824,126.004859001841,"Gap",-1.23240165379457e-05,2055-03-15,-9.78058832812323e-06
3,2055,"ACCESS1-0","rcp45",126.004846677824,126.004859001841,"Under",-1.23240165379457e-05,2055-03-15,-9.78058832812323e-06
3,2055,"ACCESS1-0","rcp45",126.004846677824,126.004859001841,"None",-1.23240165379457e-05,2055-03-15,-9.78058832812323e-06
3,2055,"ACCESS1-0","rcp45",126.004846677824,126.004859001841,"Shelter",-1.23240165379457e-05,2055-03-15,-9.78058832812323e-06
3,2056,"ACCESS1-0","rcp45",41.3255925213889,41.3255965453573,"Gap",-4.02396840826214e-06,2056-03-15,-9.73723005559535e-06
3,2056,"ACCESS1-0","rcp45",41.3255925213889,41.3255965453573,"None",-4.02396840826214e-06,2056-03-15,-9.73723005559535e-06
3,2056,"ACCESS1-0","rcp45",41.3255925213889,41.3255965453573,"Under",-4.02396840826214e-06,2056-03-15,-9.73723005559535e-06
3,2056,"ACCESS1-0","rcp45",41.3255925213889,41.3255965453573,"Shelter",-4.02396840826214e-06,2056-03-15,-9.73723005559535e-06
3,2057,"ACCESS1-0","rcp45",64.2856287107861,64.2856265301816,"None",2.18060449697077e-06,2057-03-15,3.39205608046456e-06
3,2057,"ACCESS1-0","rcp45",64.2856287107861,64.2856265301816,"Under",2.18060449697077e-06,2057-03-15,3.39205608046456e-06
3,2057,"ACCESS1-0","rcp45",64.2856287107861,64.2856265301816,"Gap",2.18060449697077e-06,2057-03-15,3.39205608046456e-06
3,2057,"ACCESS1-0","rcp45",64.2856287107861,64.2856265301816,"Shelter",2.18060449697077e-06,2057-03-15,3.39205608046456e-06
3,2058,"ACCESS1-0","rcp45",106.862721179673,106.662840221543,"Shelter",0.199880958129711,2058-03-15,0.187395120657352
3,2058,"ACCESS1-0","rcp45",106.862721179673,106.662840221543,"None",0.199880958129711,2058-03-15,0.187395120657352
3,2058,"ACCESS1-0","rcp45",106.862721179673,106.662840221543,"Gap",0.199880958129711,2058-03-15,0.187395120657352
3,2058,"ACCESS1-0","rcp45",106.862721179673,106.662840221543,"Under",0.199880958129711,2058-03-15,0.187395120657352
3,2059,"ACCESS1-0","rcp45",102.844785914045,102.536739839707,"Gap",0.308046074338193,2059-03-15,0.300425071852062
3,2059,"ACCESS1-0","rcp45",102.844785914045,102.536739839707,"None",0.308046074338193,2059-03-15,0.300425071852062
3,2059,"ACCESS1-0","rcp45",102.844785914045,102.536739839707,"Shelter",0.308046074338193,2059-03-15,0.300425071852062
3,2059,"ACCESS1-0","rcp45",102.844785914045,102.536739839707,"Under",0.308046074338193,2059-03-15,0.300425071852062
3,2060,"ACCESS1-0","rcp45",120.921140143764,120.921131735668,"None",8.40809614999216e-06,2060-03-15,6.95337203371338e-06
3,2060,"ACCESS1-0","rcp45",120.921140143764,120.921131735668,"Under",8.40809614999216e-06,2060-03-15,6.95337203371338e-06
3,2060,"ACCESS1-0","rcp45",120.921140143764,120.921131735668,"Shelter",8.40809614999216e-06,2060-03-15,6.95337203371338e-06
3,2060,"ACCESS1-0","rcp45",120.921140143764,120.921131735668,"Gap",8.40809614999216e-06,2060-03-15,6.95337203371338e-06
3,2061,"ACCESS1-0","rcp45",55.0642802842049,55.6862873607315,"Gap",-0.622007076526629,2061-03-15,-1.11698428106244
3,2061,"ACCESS1-0","rcp45",55.0642802842049,55.6862873607315,"None",-0.622007076526629,2061-03-15,-1.11698428106244
3,2061,"ACCESS1-0","rcp45",55.0642802842049,55.6862873607315,"Under",-0.622007076526629,2061-03-15,-1.11698428106244
3,2061,"ACCESS1-0","rcp45",55.0642802842049,55.6862873607315,"Shelter",-0.622007076526629,2061-03-15,-1.11698428106244
3,2062,"ACCESS1-0","rcp45",94.0823355762405,94.0823323675431,"Gap",3.20869736469831e-06,2062-03-15,3.41052064367631e-06
3,2062,"ACCESS1-0","rcp45",94.0823355762405,94.0823323675431,"None",3.20869736469831e-06,2062-03-15,3.41052064367631e-06
3,2062,"ACCESS1-0","rcp45",94.0823355762405,94.0823323675431,"Under",3.20869736469831e-06,2062-03-15,3.41052064367631e-06
3,2062,"ACCESS1-0","rcp45",94.0823355762405,94.0823323675431,"Shelter",3.20869736469831e-06,2062-03-15,3.41052064367631e-06
3,2063,"ACCESS1-0","rcp45",34.9512921544374,34.9512936343672,"None",-1.47992981425205e-06,2063-03-15,-4.2342633399528e-06
3,2063,"ACCESS1-0","rcp45",34.9512921544374,34.9512936343672,"Shelter",-1.47992981425205e-06,2063-03-15,-4.2342633399528e-06
3,2063,"ACCESS1-0","rcp45",34.9512921544374,34.9512936343672,"Gap",-1.47992981425205e-06,2063-03-15,-4.2342633399528e-06
3,2063,"ACCESS1-0","rcp45",34.9512921544374,34.9512936343672,"Under",-1.47992981425205e-06,2063-03-15,-4.2342633399528e-06
3,2064,"ACCESS1-0","rcp45",77.1567036037595,77.1566944720689,"Under",9.13169061789176e-06,2064-03-15,1.18352537992195e-05
3,2064,"ACCESS1-0","rcp45",77.1567036037595,77.1566944720689,"Shelter",9.13169061789176e-06,2064-03-15,1.18352537992195e-05
3,2064,"ACCESS1-0","rcp45",77.1567036037595,77.1566944720689,"None",9.13169061789176e-06,2064-03-15,1.18352537992195e-05
3,2064,"ACCESS1-0","rcp45",77.1567036037595,77.1566944720689,"Gap",9.13169061789176e-06,2064-03-15,1.18352537992195e-05
3,2065,"ACCESS1-0","rcp45",49.0537066332763,49.0537036734167,"None",2.95985957166067e-06,2065-03-15,6.03391661080366e-06
3,2065,"ACCESS1-0","rcp45",49.0537066332763,49.0537036734167,"Shelter",2.95985957166067e-06,2065-03-15,6.03391661080366e-06
3,2065,"ACCESS1-0","rcp45",49.0537066332763,49.0537036734167,"Under",2.95985957166067e-06,2065-03-15,6.03391661080366e-06
3,2065,"ACCESS1-0","rcp45",49.0537066332763,49.0537036734167,"Gap",2.95985957166067e-06,2065-03-15,6.03391661080366e-06
3,2066,"ACCESS1-0","rcp45",81.1320729017493,80.993447889341,"Under",0.138625012408284,2066-03-15,0.171155835466696
3,2066,"ACCESS1-0","rcp45",81.1320729017493,80.993447889341,"None",0.138625012408284,2066-03-15,0.171155835466696
3,2066,"ACCESS1-0","rcp45",81.1320729017493,80.993447889341,"Shelter",0.138625012408284,2066-03-15,0.171155835466696
3,2066,"ACCESS1-0","rcp45",81.1320729017493,80.993447889341,"Gap",0.138625012408284,2066-03-15,0.171155835466696
3,2067,"ACCESS1-0","rcp45",58.9748072604024,58.8807967258617,"None",0.0940105345406863,2067-03-15,0.15966247022503
3,2067,"ACCESS1-0","rcp45",58.9748072604024,58.8807967258617,"Gap",0.0940105345406863,2067-03-15,0.15966247022503
3,2067,"ACCESS1-0","rcp45",58.9748072604024,58.8807967258617,"Shelter",0.0940105345406863,2067-03-15,0.15966247022503
3,2067,"ACCESS1-0","rcp45",58.9748072604024,58.8807967258617,"Under",0.0940105345406863,2067-03-15,0.15966247022503
3,2068,"ACCESS1-0","rcp45",84.5353509462939,84.4382747774944,"None",0.0970761687994752,2068-03-15,0.114967020649437
3,2068,"ACCESS1-0","rcp45",84.5353509462939,84.4382747774944,"Gap",0.0970761687994752,2068-03-15,0.114967020649437
3,2068,"ACCESS1-0","rcp45",84.5353509462939,84.4382747774944,"Under",0.0970761687994752,2068-03-15,0.114967020649437
3,2068,"ACCESS1-0","rcp45",84.5353509462939,84.4382747774944,"Shelter",0.0970761687994752,2068-03-15,0.114967020649437
3,2069,"ACCESS1-0","rcp45",14.7960866414233,14.6005652466556,"None",0.195521394767722,2069-03-15,1.33913579005105
3,2069,"ACCESS1-0","rcp45",14.7960866414233,14.6005652466556,"Gap",0.195521394767722,2069-03-15,1.33913579005105
3,2069,"ACCESS1-0","rcp45",14.7960866414233,14.6005652466556,"Under",0.195521394767722,2069-03-15,1.33913579005105
3,2069,"ACCESS1-0","rcp45",14.7960866414233,14.6005652466556,"Shelter",0.195521394767722,2069-03-15,1.33913579005105
3,2070,"ACCESS1-0","rcp45",93.2595312442572,93.2595326914452,"Gap",-1.44718796946108e-06,2070-03-15,-1.55178556671132e-06
3,2070,"ACCESS1-0","rcp45",93.2595312442572,93.2595326914452,"None",-1.44718796946108e-06,2070-03-15,-1.55178556671132e-06
3,2070,"ACCESS1-0","rcp45",93.2595312442572,93.2595326914452,"Under",-1.44718796946108e-06,2070-03-15,-1.55178556671132e-06
3,2070,"ACCESS1-0","rcp45",93.2595312442572,93.2595326914452,"Shelter",-1.44718796946108e-06,2070-03-15,-1.55178556671132e-06
3,2071,"ACCESS1-0","rcp45",77.1284984558841,76.2395488796756,"Shelter",0.888949576208518,2071-03-15,1.16599532561701
3,2071,"ACCESS1-0","rcp45",77.1284984558841,76.2395488796756,"Gap",0.888949576208518,2071-03-15,1.16599532561701
3,2071,"ACCESS1-0","rcp45",77.1284984558841,76.2395488796756,"Under",0.888949576208518,2071-03-15,1.16599532561701
3,2071,"ACCESS1-0","rcp45",77.1284984558841,76.2395488796756,"None",0.888949576208518,2071-03-15,1.16599532561701
3,2072,"ACCESS1-0","rcp45",60.3971964534139,60.3971911361441,"Gap",5.31726984576153e-06,2072-03-15,8.80383630441628e-06
3,2072,"ACCESS1-0","rcp45",60.3971964534139,60.3971911361441,"None",5.31726984576153e-06,2072-03-15,8.80383630441628e-06
3,2072,"ACCESS1-0","rcp45",60.3971964534139,60.3971911361441,"Under",5.31726984576153e-06,2072-03-15,8.80383630441628e-06
3,2072,"ACCESS1-0","rcp45",60.3971964534139,60.3971911361441,"Shelter",5.31726984576153e-06,2072-03-15,8.80383630441628e-06
3,2073,"ACCESS1-0","rcp45",79.8573084994132,79.857306741178,"Under",1.75823524273255e-06,2073-03-15,2.20172118314821e-06
3,2073,"ACCESS1-0","rcp45",79.8573084994132,79.857306741178,"Shelter",1.75823524273255e-06,2073-03-15,2.20172118314821e-06
3,2073,"ACCESS1-0","rcp45",79.8573084994132,79.857306741178,"None",1.75823524273255e-06,2073-03-15,2.20172118314821e-06
3,2073,"ACCESS1-0","rcp45",79.8573084994132,79.857306741178,"Gap",1.75823524273255e-06,2073-03-15,2.20172118314821e-06
3,2074,"ACCESS1-0","rcp45",94.4645164249738,97.5317145581357,"Under",-3.0671981331619,2074-03-15,-3.14482129946935
3,2074,"ACCESS1-0","rcp45",94.4645164249738,97.5317145581357,"Gap",-3.0671981331619,2074-03-15,-3.14482129946935
3,2074,"ACCESS1-0","rcp45",94.4645164249738,97.5317145581357,"Shelter",-3.0671981331619,2074-03-15,-3.14482129946935
3,2074,"ACCESS1-0","rcp45",94.4645164249738,97.5317145581357,"None",-3.0671981331619,2074-03-15,-3.14482129946935
3,2075,"ACCESS1-0","rcp45",89.5316873299358,89.273511513602,"None",0.258175816333775,2075-03-15,0.289196439074146
3,2075,"ACCESS1-0","rcp45",89.5316873299358,89.273511513602,"Shelter",0.258175816333775,2075-03-15,0.289196439074146
3,2075,"ACCESS1-0","rcp45",89.5316873299358,89.273511513602,"Gap",0.258175816333775,2075-03-15,0.289196439074146
3,2075,"ACCESS1-0","rcp45",89.5316873299358,89.273511513602,"Under",0.258175816333775,2075-03-15,0.289196439074146
3,2076,"ACCESS1-0","rcp45",40.2218174816525,40.1202635199297,"Gap",0.101553961722765,2076-03-15,0.253123865131943
